0.157245 0.425751
0.275508 0.196347
0.798718 0.394844
0.153089 0.267429
0.223323 0.538362
0.242978 0.149755
0.479507 0.99765
0.461548 0.250911
0.795205 0.117583
0.578163 0.252008
0.694765 0.132752
0.390958 0.29404
0.439422 0.984047
0.37198 0.531334
0.597003 0.4216
0.134218 0.743106
0.227713 0.862664
0.814782 0.511111
0.264326 0.489977
0.41032 0.404721
0.935972 0.4402
0.275552 0.43794
0.70202 0.934527
0.567067 0.520374
0.611594 0.688712
0.0420309 0.454344
0.417267 0.78056
0.246535 0.846638
0.294693 0.437354
0.481846 0.523075
0.632656 0.906227
0.465693 0.924083
0.857066 0.280246
0.172518 0.740296
0.0420695 0.654524
0.866954 0.314363
0.445914 0.304521
0.67157 0.53712
0.460369 0.0344685
0.780003 0.879044
0.113444 0.417562
0.508157 0.51163
0.220336 0.718728
0.25193 0.726215
0.345517 0.634608
0.0568726 0.606894
0.714887 0.869186
0.414419 0.126838
0.477092 0.251873
0.500566 0.233545
0.417562 0.623781
0.290485 0.55692
0.900711 0.546275
0.668788 0.871334
0.250189 0.193961
0.919821 0.552694
0.862605 0.360773
0.506085 0.647142
0.567902 0.418939
0.762116 0.79018
0.173225 0.503145
0.533836 0.392377
0.126437 0.280475
0.609027 0.625654
0.491203 0.0989577
0.67481 0.396615
0.631212 0.0685921
0.576975 0.0690269
0.650642 0.0386854
0.543179 0.467404
0.557367 0.905904
0.452012 0.906064
0.534976 0.382333
0.690964 0.6867
0.431925 0.771092
0.102134 0.275657
0.13781 0.65682
0.209706 0.48815
0.216637 0.460633
0.516244 0.610527
0.570208 0.326666
0.823961 0.187178
0.486711 0.564017
0.891455 0.770561
0.395061 0.383673
0.552757 0.443752
0.623825 0.388717
0.270392 0.388595
0.769655 0.295207
0.145595 0.621455
0.537434 0.529472
0.740813 0.35055
0.746671 0.20162
0.573421 0.713313
0.731706 0.332079
0.550833 0.189656
0.346402 0.173536
0.574469 0.910704
0.05078 0.457355
0.553433 0.315104
0.419393 0.813108
0.983162 0.536651
0.945607 0.671949
0.138279 0.282089
0.192747 0.339138
0.726168 0.40905
0.543978 0.641504
0.534925 0.388448
0.464537 0.383105
0.392472 0.394496
0.820291 0.136821
0.572861 0.755894
0.920469 0.568951
0.424147 0.30923
0.619327 0.971199
0.203108 0.12355
0.328066 0.190952
0.344953 0.768911
0.394752 0.80947
0.0222319 0.373598
0.660347 0.0948427
0.16999 0.638717
0.6033 0.343466
0.61958 0.852427
0.697905 0.0644495
0.291931 0.534994
0.292032 0.167996
0.388224 0.973087
0.152463 0.586171
0.905265 0.693539
0.292257 0.117701
0.381825 0.332212
0.436676 0.274426
0.715882 0.42469
0.412383 0.98303
0.913536 0.474393
0.71949 0.575404
0.480692 0.224783
0.363634 0.905343
0.490607 0.768934
0.283864 0.13271
0.534641 0.931408
0.209651 0.895936
0.49433 0.328522
0.528005 0.880113
0.67336 0.134082
0.745366 0.248399
0.729974 0.880082
0.424116 0.526698
0.455952 0.411732
0.873507 0.300727
0.362788 0.217328
0.738033 0.177374
0.994067 0.451349
0.924808 0.500243
0.549237 0.0856534
0.305111 0.734111
0.622313 0.090302
0.684302 0.140671
0.526962 0.889994
0.341477 0.374871
0.455427 0.129801
0.0817907 0.392404
0.291282 0.17
0.157235 0.744042
0.0282941 0.450346
0.741357 0.229922
0.354164 0.879971
0.505966 0.521193
0.177765 0.382576
0.695506 0.61347
0.605211 0.425115
0.853411 0.298526
0.962923 0.328135
0.359615 0.302789
0.620249 0.475656
0.505597 0.920416
0.391502 0.539201
0.623638 0.161865
0.141885 0.62998
0.697728 0.81449
0.894849 0.560093
0.558004 0.518007
0.931861 0.370051
0.733929 0.567843
0.428953 0.0231353
0.380841 0.519841
0.744605 0.443242
0.498805 0.882399
0.823045 0.843266
0.391707 0.764176
0.106765 0.603321
0.173798 0.358051
0.859433 0.454512
0.172742 0.670566
0.78425 0.376365
0.0865181 0.705928
0.435387 0.710512
0.787159 0.28456
0.490061 0.215959
0.379721 0.350104
0.628314 0.0728419
0.21352 0.866657
0.842256 0.236679
0.839357 0.392925
0.565834 0.564987
0.323088 0.47201
0.347568 0.219097
0.594683 0.237362
0.128409 0.504464
0.510473 0.128918
0.295426 0.900366
0.341578 0.262785
0.321839 0.148922
0.834537 0.182954
0.175501 0.195604
0.236448 0.912967
0.164475 0.430205
0.425605 0.825137
0.902749 0.617549
0.487366 0.821356
0.421376 0.229539
0.528495 0.535189
0.548667 0.517586
0.105743 0.251953
0.532322 0.560392
0.548707 0.359646
0.342208 0.246887
0.726631 0.776392
0.616235 0.151331
0.878809 0.661359
0.678239 0.963264
0.157446 0.729583
0.528165 0.579292
0.245198 0.569629
0.06657 0.469212
0.290642 0.343846
0.693684 0.638648
0.762602 0.701949
0.659664 0.381676
0.794234 0.739156
0.148956 0.208255
0.554314 0.28175
0.0214598 0.536907
0.491664 0.172301
0.472287 0.248055
0.295586 0.484528
0.274655 0.933402
0.393541 0.367241
0.913823 0.574758
0.748383 0.435176
0.762238 0.521598
0.28424 0.799471
0.435082 0.410464
0.723149 0.688064
0.70934 0.252651
0.678125 0.389869
0.487888 0.941753
0.127424 0.377242
0.376116 0.230945
0.810937 0.177276
0.445001 0.00781057
0.248942 0.373741
0.694525 0.0417311
0.663027 0.282375
0.461918 0.875245
0.706636 0.700522
0.978262 0.418928
0.562676 0.0488527
0.633219 0.439581
0.262252 0.593488
0.874954 0.739632
0.245531 0.612979
0.844962 0.751908
0.470729 0.560749
0.143093 0.494064
0.82413 0.453422
0.600012 0.382175
0.87666 0.206525
0.401971 0.287343
0.135192 0.718638
0.266191 0.236029
0.653403 0.316999
0.244977 0.301583
0.406102 0.463278
0.6868 0.440231
0.444468 0.440888
0.503771 0.503135
0.338177 0.650506
0.206669 0.769672
0.739138 0.441016
0.0176526 0.464707
0.616796 0.124516
0.504643 0.245956
0.0444775 0.431234
0.251093 0.110474
0.237826 0.356926
0.267767 0.471396
0.26319 0.537827
0.791161 0.525196
0.713503 0.308224
0.346662 0.436775
0.941853 0.543298
0.484455 0.42153
0.185435 0.393669
0.729499 0.91145
0.259305 0.668089
0.740479 0.172442
0.2902 0.670266
0.459643 0.477812
0.715097 0.320175
0.668015 0.051469
0.526578 0.888573
0.324393 0.826158
0.694793 0.369753
0.456983 0.85328
0.684116 0.0451015
0.355652 0.399286
0.0990982 0.613902
0.680786 0.651645
0.355583 0.287811
0.564965 0.638357
0.124995 0.404367
0.146021 0.171424
0.423839 0.126696
0.669379 0.245922
0.774447 0.279034
0.851364 0.55351
0.672623 0.138066
0.23848 0.89523
0.32913 0.217597
0.41649 0.294393
0.761124 0.100488
0.281097 0.598074
0.452985 0.0731309
0.161905 0.634073
0.64228 0.971655
0.438524 0.188851
0.33023 0.854946
0.516385 0.629981
0.751883 0.331532
0.293558 0.348953
0.92744 0.570853
0.184166 0.223154
0.408142 0.304179
0.372594 0.124678
0.00451837 0.473368
0.649266 0.143477
0.508661 0.910632
0.155934 0.217576
0.641678 0.0442708
0.807858 0.491029
0.766982 0.651881
0.0776254 0.545282
0.795099 0.666752
0.345907 0.420139
0.852597 0.831821
0.562095 0.613696
0.744751 0.889683
0.563594 0.0790171
0.451427 0.362932
0.638458 0.612444
0.443708 0.97174
0.0369253 0.354323
0.287805 0.661648
0.279344 0.817678
0.0497242 0.306494
0.717395 0.512007
0.909454 0.719572
0.462954 0.565884
0.814124 0.885026
0.328815 0.19067
0.384735 0.839631
0.291724 0.0792951
0.294939 0.331021
0.561289 0.866298
0.325942 0.531905
0.690268 0.622485
0.308638 0.79398
0.392285 0.23443
0.186293 0.490081
0.0493647 0.478064
0.654283 0.294652
0.423212 0.461609
0.93239 0.654301
0.824896 0.537928
0.172967 0.383474
0.509384 0.258103
0.353705 0.4411
0.318349 0.316045
0.578048 0.442665
0.88896 0.302323
0.653546 0.125246
0.195054 0.624218
0.365498 0.124256
0.684786 0.224726
0.568821 0.80333
0.0849517 0.55076
0.0781393 0.36997
0.701062 0.871922
0.648576 0.654407
0.783818 0.363225
0.576941 0.503709
0.620802 0.644158
0.586072 0.340303
0.716103 0.478501
0.203214 0.775497
0.641369 0.773761
0.413904 0.800078
0.516399 0.717512
0.507511 0.0769612
0.911924 0.675485
0.710869 0.953147
0.303832 0.497537
0.645152 0.26932
0.250002 0.871681
0.65415 0.764011
0.601441 0.553125
0.614486 0.0140244
0.161126 0.419647
0.710684 0.402887
0.537724 0.736716
0.0446705 0.495824
0.733014 0.445847
0.950262 0.587786
0.585651 0.581459
0.140149 0.663563
0.5557 0.423074
0.277416 0.819199
0.62214 0.567107
0.858893 0.407377
0.559663 0.185896
0.632737 0.0719262
0.0381879 0.560264
0.507432 0.718604
0.732624 0.693514
0.659693 0.602041
0.656436 0.442687
0.631629 0.309639
0.164688 0.507938
0.515857 0.961674
0.820465 0.784186
0.657406 0.143159
0.705447 0.283221
0.814476 0.208229
0.335434 0.700782
0.0183561 0.532635
0.323566 0.0651749
0.69938 0.232212
0.419779 0.0974547
0.936253 0.491224
0.726701 0.170508
0.971626 0.565303
0.302946 0.252861
0.194025 0.618987
0.968357 0.462795
0.0794503 0.616499
0.785492 0.809614
0.947283 0.496218
0.718069 0.161436
0.574443 0.457051
0.368953 0.569055
0.295525 0.207234
0.378874 0.681509
0.502923 0.12398
0.248806 0.773293
0.289481 0.515871
0.600252 0.496688
0.58371 0.0444945
0.351865 0.804317
0.84587 0.412645
0.528727 0.569208
0.619272 0.639609
0.756941 0.881064
0.28828 0.672651
0.686193 0.449481
0.266531 0.526854
0.652459 0.234707
0.256609 0.868444
0.796241 0.605514
0.347323 0.0659876
0.714327 0.925605
0.854974 0.67487
0.871257 0.631242
0.520025 0.991706
0.549361 0.798759
0.294211 0.358897
0.513364 0.442609
0.502982 0.374322
0.91946 0.536216
0.56089 0.153436
0.108174 0.208864
0.766617 0.742359
0.525831 0.35515
0.556361 0.271395
0.432922 0.836747
0.803237 0.347621
0.381542 0.927195
0.464194 0.188769
0.44071 0.401311
0.133704 0.359691
0.963217 0.616333
0.959414 0.354687
0.0545668 0.647999
0.386177 0.468892
0.481798 0.545111
0.922663 0.406492
0.341697 0.501767
0.495333 0.826333
0.828809 0.725487
0.658618 0.33632
0.306553 0.484165
0.456647 0.031225
0.624111 0.883529
0.400885 0.969163
0.198248 0.752011
0.224754 0.887157
0.740593 0.169361
0.210444 0.354359
0.185485 0.139881
0.287251 0.0526696
0.991438 0.541149
0.47982 0.802064
0.218011 0.869771
0.443405 0.243076
0.579657 0.905742
0.900594 0.613324
0.880333 0.784664
0.883935 0.520626
0.512886 0.120026
0.168812 0.189856
0.779482 0.594568
0.662292 0.390926
0.247144 0.307554
0.923716 0.707463
0.662983 0.637987
0.938315 0.669617
0.232768 0.486477
0.574993 0.388847
0.800995 0.220915
0.586978 0.360792
0.627674 0.0892317
0.392322 0.668185
0.222717 0.144342
0.896504 0.496443
0.585081 0.983426
0.358839 0.903678
0.327303 0.737296
0.172454 0.81767
0.185047 0.69631
0.667646 0.968275
0.286345 0.176952
0.316863 0.637024
0.845089 0.401334
0.0935789 0.369606
0.415017 0.821871
0.827449 0.298334
0.823915 0.556206
0.682518 0.690296
0.0527905 0.570859
0.654707 0.373936
0.446561 0.0683833
0.310441 0.715709
0.518881 0.731994
0.66457 0.379195
0.390104 0.0647266
0.408843 0.0602691
0.215408 0.715344
0.166477 0.722776
0.622757 0.886463
0.974725 0.375512
0.0980995 0.596264
0.656942 0.668056
0.599694 0.742731
0.319141 0.367099
0.261623 0.614999
0.287117 0.864872
0.848824 0.195426
0.812766 0.242605
0.278606 0.36422
0.377841 0.263053
0.290252 0.230623
0.686369 0.908355
0.235112 0.601877
0.743036 0.782515
0.792945 0.549327
0.533355 0.0512183
0.17451 0.44585
0.262525 0.218141
0.567212 0.273391
0.735147 0.795542
0.200837 0.438336
0.64821 0.598871
0.9086 0.247264
0.888417 0.22721
0.274482 0.93219
0.900618 0.502953
0.389519 0.85554
0.107913 0.290025
0.623485 0.846559
0.478534 0.255655
0.192035 0.549089
0.91618 0.321567
0.479814 0.29039
0.281303 0.264207
0.0596308 0.692452
0.296243 0.89332
0.484615 0.0163371
0.693343 0.516345
0.264606 0.708463
0.678883 0.8613
0.952277 0.654232
0.820002 0.390097
0.904526 0.34095
0.774691 0.711089
0.238069 0.824122
0.122377 0.196034
0.24052 0.308685
0.580082 0.0245307
0.370698 0.209293
0.0351654 0.427314
0.124694 0.799729
